Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
Al Fath Aluminuim Foil - 50 m,Al fath plast,78.95,الفتح الومينيوم فويل 50م,الفتح بلاست,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h49/h1a/9257298624542/350836_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h19/h21/9257298427934/350836_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/h1d/9257298559006/350836_main.jpg_146Wx146H"
DEMITTA ALUM. FOIL ROLL HD 20CM*40M,Demitta,70.95,ديمتا الومنيوم فويل رول 20سم*40م,ديميتا,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4c/h22/10065539891230/4230_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb5/h25/10065539792926/4230_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb6/h22/10065539858462/4230_main.jpg_146Wx146H"
"Downy Fabric Softener, Valley Dew - 1 Liter...",Downy,32.95,داوني منعم ملبس نسيم الوادي 1ل,داوني,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/منعم ألبسة/منعم الاقمشة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb1/h5e/10066195972126/139689_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h48/h5b/10066195873822/139689_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h46/h5e/10066195939358/139689_main.jpg_146Wx146H"
N1 Refregirator Roll - 25*40 cm - 50 Pcs,Carrefour,11.95,ن1 ثلجة*50-25*40سم,كارفور,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/أكياس تخزين الطعام/أكياس شطيرة وتخزين,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfd/h54/10066518310942/325428_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h65/h58/10066518212638/325428_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/h57/10066518278174/325428_main.jpg_146Wx146H"
"General Household Cleaner, 700gm - Pack of 2 + 1...",Persil,59.95,2+1 جينرال 700ج,برسيل,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf3/h25/10067803144222/459936_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8b/h22/10067803045918/459936_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9c/h25/10067803111454/459936_main.jpg_146Wx146H"
Al Fath Aluminuim Foil - 75 m,Al fath plast,106.00,الفتح الومينيوم فويل 75متر,الفتح بلاست,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h49/h9c/9257279094814/364662_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hce/h4d/9257278898206/364662_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h88/h9b/9257279029278/364662_main.jpg_146Wx146H"
Velveta Bouquet Fabric Softener - 3 Liter...,Velveta,45.95,فلفيتا منعم ملبس بوكيه 3ل,فلفيتا,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/منعم ألبسة/منعم الاقمشة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/hb3/10068595081246/477838_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4a/h68/10068594982942/477838_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf4/hb2/10068595048478/477838_main.jpg_146Wx146H"
HUSSAM TRASH ROLL SMALL 70*90CM,Hussam,14.95,حسام اكياس قمامة رول70*90سم,حسام,أدوات التنظيف المنزلية/أكياس قمامة/أكياس القمامة والبطانيات/لفائف أكياس قمامة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd5/he9/9187239985182/4514_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h04/he3/9187239788574/4514_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/he9/9187239919646/4514_main.jpg_146Wx146H"
Sanita Cling Film Food Wrap Roll - 30 m,Sanita,15.95,سانيتا كلينج فيلم 30م,سانيتا,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/فلم تثبيت,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h14/h75/10065764188190/24617_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hab/h71/10065764089886/24617_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbd/h74/10065764155422/24617_main.jpg_146Wx146H"
N1 Garbage Roll With Carton 50*50 cm - 15 Bags...,Carrefour,8.25,نمرة1 رول قمامة بكرتون50*50سم 15ق,كارفور,أدوات التنظيف المنزلية/أكياس قمامة/أكياس القمامة والبطانيات/لفائف أكياس قمامة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h26/hcf/10066863783966/366078_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8e/hd2/10066863685662/366078_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7d/hcf/10066863751198/366078_main.jpg_146Wx146H"
Sanita Aluminum Foil Roll - 10 Meter x 40 Cm...,Sanita,38.95,سانيتا الومنيوم فويل متين 40سم*10م,سانيتا,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3f/h60/10066858213406/388956_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd7/h5c/10066858115102/388956_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h98/h5d/10066858180638/388956_main.jpg_146Wx146H"
Velveta Fabric Softener With Extra Mild - 3 Liter...,Velveta,45.95,فلفيتا منعم ملبس رائحة تدوم 3ل,فلفيتا,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/منعم ألبسة/منعم الاقمشة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha4/h0b/10068577419294/477841_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf9/h0e/10068577320990/477841_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4b/h0e/10068577386526/477841_main.jpg_146Wx146H"
"Al Fath Garbage Roll, 70x90 cm - 10 Bags",Al fath plast,17.75,الفتح اكياس قمامة 70*10-90ق,الفتح بلاست,أدوات التنظيف المنزلية/أكياس قمامة/أكياس القمامة والبطانيات/لفائف أكياس قمامة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he5/hb6/9802659758110/257980_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7c/hb3/9802659659806/257980_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8e/hb6/9802659725342/257980_main.jpg_146Wx146H"
"Queen Oven Cover, 60x90 cm - 6 Pieces",Queen,37.45,كوين غطاء بوتاجاز 5&6شعلة,كوين,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3d/h82/10067002458142/381348_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd4/h7e/10067002359838/381348_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he6/h81/10067002425374/381348_main.jpg_146Wx146H"
Speed Flash Floor & Bath Cleaner - 900 gm...,Speed,7.50,سبيد فلش منظف ارضيات وحمامات 900ج,سبيد,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h33/ha0/10067188351006/426307_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcb/h9c/10067188252702/426307_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc9/h9f/10067188318238/426307_main.jpg_146Wx146H"
"Hussam Garbage Bag With Hanger, 70x90 cm - 50 Bags...",Hussam,49.95,حسام اكياس قمامة 70*90سم 50ق+هدية,حسام,أدوات التنظيف المنزلية/أكياس قمامة/أكياس القمامة والبطانيات/لفائف أكياس قمامة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha4/h8b/10067974553630/454221_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0c/h8f/10067974455326/454221_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfb/h8b/10067974520862/454221_main.jpg_146Wx146H"
Falcon Large Roasting Bags - 5 Pieces,Falcon,16.60,فالكون اكياس شواء كبيرة 5كيس,فالكون,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/أكياس تخزين الطعام/أكياس شطيرة وتخزين,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc1/hf5/10066252922910/144610_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h29/hf9/10066252824606/144610_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h67/hf8/10066252890142/144610_main.jpg_146Wx146H"
"Downy Fabric Softener, Dream Garden - 2 Liter...",Downy,57.95,داونى منعم ملبس حديقة الحلم 2ل,داوني,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/منعم ألبسة/منعم الاقمشة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h45/hed/10066574671902/266536_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdd/he9/10066574573598/266536_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdc/hec/10066574639134/266536_main.jpg_146Wx146H"
Vanish White & Clear Liquid Stain Remover - 940m...,Vanish,51.45,940 فانيش مزيل بقع,فانيش,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/مزيلات البقع والعناية بالأقمشة/مزيل البقع السائل,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h50/hab/10066554880030/288361_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb9/hae/10066554781726/288361_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hba/hab/10066554847262/288361_main.jpg_146Wx146H"
Queen Aluminuim Foil - 45 m,Queen,106.00,كوين الومنيوم فويل رول 40سم*45م,كوين,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h68/h62/10066958843934/381349_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h65/10066958745630/381349_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbf/h62/10066958811166/381349_main.jpg_146Wx146H"
"Degra Pack Garbage Roll, 80x110 cm - 20 Bags...",Degra,43.95,ديجرا باك رول قمامة 80*110سم 20ق,دجرا,أدوات التنظيف المنزلية/أكياس قمامة/أكياس القمامة والبطانيات/لفائف أكياس قمامة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/h4f/9257299607582/381337_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h90/h48/9257299410974/381337_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h50/h4c/9257299542046/381337_main.jpg_146Wx146H"
Falcon Cling Film Food Wrap Roll - 100 ft...,Falcon,17.95,فالكون كلينج فيلم 40سم*30م,فالكون,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/فلم تثبيت,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h83/h6f/10067513737246/432636_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hec/h72/10067513638942/432636_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hda/h6f/10067513704478/432636_main.jpg_146Wx146H"
"Queen Oven Bags, 43x60 cm - 2 Bags",Grand,9.95,كوين اكياس حرارى للفرن 43*60سم,جراند,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/أكياس تخزين الطعام/أكياس شطيرة وتخزين,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h10/10068022624286/462442_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h67/h0d/10068022525982/462442_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h29/h0e/10068022591518/462442_main.jpg_146Wx146H"
"AlAmira Fridge Bags Roll, 35x20cm - 75 Bags...",Al amira,15.95,الميرة رول ثلجة 20×35سم-75كيس,الأميرة,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/أكياس تخزين الطعام/أكياس شطيرة وتخزين,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcd/hf0/9346993717278/330723_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h10/hea/9346993520670/330723_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcf/hed/9346993651742/330723_main.jpg_146Wx146H"
"Carrefour Oven Bags, Large, 25x38 cm - 5 Bags...",Carrefour,9.75,كارفور اكياس فرن كبيره 25*38 5اكياس,كارفور,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/أكياس تخزين الطعام/أكياس شطيرة وتخزين,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hec/h6f/10066709184542/327468_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h54/h73/10066709086238/327468_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h43/h70/10066709151774/327468_main.jpg_146Wx146H"
Carrefour Garbage Roll With Hanger 70*90 cm - 50 Bag...,Carrefour,46.95,كارفور ك.قمامه بشريطة 70*90سم 50ق,كارفور,أدوات التنظيف المنزلية/أكياس قمامة/أكياس القمامة والبطانيات/لفائف أكياس قمامة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha7/hbe/10066517327902/325438_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0f/hc2/10066517229598/325438_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/hc1/10066517295134/325438_main.jpg_146Wx146H"
CLASS ALUM.FOIL HEAVY DUTY 40CM*8M,Classic,30.50,كلس الومنيوم فويل 40سم*8م,كلاسيك,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/hec/10066676711454/317231_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hae/he5/10066676547614/317231_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6d/he9/10066676678686/317231_main.jpg_146Wx146H"
"Queen Mini Fridge Bags, 30x50 cm - 80 Bags...",Queen,23.95,كوين ميجا اكياس ثلجة 30*50سم 80ق,كوين,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/أكياس تخزين الطعام/أكياس شطيرة وتخزين,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6f/h76/10066958286878/381343_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h85/h7a/10066958123038/381343_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/h76/10066958254110/381343_main.jpg_146Wx146H"
Queen Aluminuim Foil - 18 m,Queen,41.75,كوين الومنيوم فويل 40سم*18م,كوين,أدوات التنظيف المنزلية/تخزين الطعام، ورق معدني وبلاستيكي للتغليف/مستلزمات تغليف الاطعمة وغيرها/ورق ألومنيوم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0f/h4a/9257278767134/426957_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h51/h43/9257278570526/426957_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h60/h49/9257278701598/426957_main.jpg_146Wx146H"
"Queen Trash Bags Roll, 90x70cm - 12 Bags",Queen,15.45,كوين اكياس قمامة 70*90سم 12ق,كوين,أدوات التنظيف المنزلية/أكياس قمامة/أكياس القمامة والبطانيات/لفائف أكياس قمامة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h08/h58/10066416107550/150487_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h70/h5b/10066416009246/150487_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haf/h5a/10066416074782/150487_main.jpg_146Wx146H"
N1 Toilet Freshner Blue - 3P,Carrefour,19.95,ن1 اقراص منظف تواليت فيضان ازرق 2ق,كارفور,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h42/h4e/10066108973086/139923_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd9/h4a/10066108874782/139923_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/heb/h4d/10066108940318/139923_main.jpg_146Wx146H"
PURA WC FRESHNER REFILL 5P,Pura,46.95,بيورا معطر تواليت غيار 5ق,بورا,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hee/h41/10067225870366/429557_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h56/h45/10067225772062/429557_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/h42/10067225837598/429557_main.jpg_146Wx146H"
Familia Toilet Rolls - 9 Roll,Familia,17.95,فاميليا ورق تواليت 9 رول,فاميليا,أدوات التنظيف المنزلية/ورق حمام ومطبخ/محارم المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h75/h4a/10069178908702/493174_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc9/h4d/10069178810398/493174_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1c/h4d/10069178875934/493174_main.jpg_146Wx146H"
Xtra Automatic Powder Detergent With Flower - 2.5 Kg...,Xtra,63.45,%15+اكسترا اتوماتيك زهور 2.5ك,إكسترا,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/تعبئة أمامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6f/he4/10069457600542/494310_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5a/h8d/10069424734238/494310_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2a/he7/10069457567774/494310_main.jpg_146Wx146H"
Familia Toilet Paper - 24 Rolls,Familia,46.95,فاميليا ورق تواليت 24 رول,فاميليا,أدوات التنظيف المنزلية/ورق حمام ومطبخ/محارم المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/he2/10069130608670/493175_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h74/he5/10069130510366/493175_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/he4/10069130575902/493175_main.jpg_146Wx146H"
Familia Facial Tissues - 550 Tissues,Familia,12.95,فاميليا مناديل وجه كلسيك 550م,فاميليا,أدوات التنظيف المنزلية/مناديل/مناديل الوجه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf9/h61/10069159084062/493171_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he5/h16/10069158985758/493171_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha1/h61/10069159051294/493171_main.jpg_146Wx146H"
Familia Compressed Toilet Rolls - 2 Roll,Familia,16.95,فاميليا ورق توليت مضغوط 2 رول,فاميليا,أدوات التنظيف المنزلية/ورق حمام ومطبخ/محارم المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9f/h71/10069175730206/493176_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h36/h6e/10069175631902/493176_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he5/h6e/10069175697438/493176_main.jpg_146Wx146H"
Familia Plus Toilet Paper Rolls - 2 Rolls...,Familia,4.25,فاميليا ورق تواليت 2 رول,فاميليا,أدوات التنظيف المنزلية/ورق حمام ومطبخ/محارم المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/h07/10069179236382/493173_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/h04/10069179138078/493173_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6f/h07/10069179203614/493173_main.jpg_146Wx146H"
Persil Power Hand Wash Gel - 450 gm,Persil,10.25,برسيل جيل يدوي 400ج,برسيل,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/المنظفات السائلة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc3/h32/10069462253598/494312_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2b/h36/10069462155294/494312_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1a/h33/10069462220830/494312_main.jpg_146Wx146H"
