Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
Halwani Beef Kofta - 350 gm,Halwani bros,35.95,حلوانى كفتة بقرى 350ج,حلواني إخوان,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/الكباب ، الكبة ، تيكا و كرات اللحم/كفتة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8f/he3/9286519750686/38048_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbf/hdc/9286519554078/38048_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7e/he0/9286519685150/38048_main.jpg_146Wx146H"
HAWAII ICE CREAM LEMON 750M,Hawaii,46.50,هاواي ايس كريم ليمون 750ج,هاواي,أطعمة مجمّدة/بوظة وحلويات/أكواب بوظة/أيس كريم حجم عائلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h52/h06/9286567002142/12241_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h29/h48/9286566805534/12241_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6a/h44/9286566936606/12241_main.jpg_146Wx146H"
AL MARAI BEEF BURGER 1.8K,Almarai,139.75,المراعى بيف برجر 1.8ك,المراعي,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/برغر وبطاطس وغيرها/لحم بقر برجر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h76/hda/9286462406686/11546_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb9/hd3/9286462210078/11546_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h78/hd7/9286462341150/11546_main.jpg_146Wx146H"
HAWAII ICE CREAM CHOCOLATE NUT 140M,Hawaii,13.75,140 هاواي ايس كريم شوكولتة بالبندق,هاواي,أطعمة مجمّدة/بوظة وحلويات/بوظة متنوعة/صندوق فردي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/hc6/9802359635998/12225_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc1/hc9/9802359537694/12225_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb0/hc6/9802359603230/12225_main.jpg_146Wx146H"
Montana Green Beans - 400 gm,Montana,7.95,مونتانا فاصوليا 400ج,مونتانا,أطعمة مجمّدة/خضار وفواكه/الخضروات المجمدة/فاصوليا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2e/hf9/9286569951262/12488_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/hf2/9286569754654/12488_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1d/hf6/9286569885726/12488_main.jpg_146Wx146H"
HAWAII ICE CREAM VANILLA ALMOND 1L,Hawaii,57.50,هاواي ايس كريم فانيليا لوز 1ل,هاواي,أطعمة مجمّدة/بوظة وحلويات/أكواب بوظة/أيس كريم حجم عائلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2e/h74/9286563659806/12237_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h71/h6d/9286563463198/12237_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h30/h71/9286563594270/12237_main.jpg_146Wx146H"
AMERICANA BEEF HOTDOG 30P,Americana,53.95,امريكانا هوت دوج بيف 30ق,أمريكانا,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/برغر وبطاطس وغيرها/نقانق بقر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/h2d/9802653302814/201600_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h79/h2a/9802653204510/201600_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3b/h2b/9802653270046/201600_main.jpg_146Wx146H"
AMERICANA BEEF BURGER 30P,Americana,39.95,امريكانا بيف برجر 30ق,أمريكانا,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/برغر وبطاطس وغيرها/لحم بقر برجر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h97/had/9286476496926/118663_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h04/hb2/9286476300318/118663_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h45/hae/9286476431390/118663_main.jpg_146Wx146H"
SULTANA ICE CREAM VANILLA MANGO 1L,Sultana,48.95,سلطانة ايس كريم فانيليا مانجو 1ل,سلطانة,أطعمة مجمّدة/بوظة وحلويات/أكواب بوظة/أيس كريم حجم عائلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h26/h6e/9286550880286/160077_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h55/h67/9286550683678/160077_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h64/h6d/9286550814750/160077_main.jpg_146Wx146H"
SULTANA ICE CREAM MIASTICA 1L,Sultana,84.95,سلطانة ايس كريم مستكة 1ل,سلطانة,أطعمة مجمّدة/بوظة وحلويات/أكواب بوظة/أيس كريم حجم عائلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd2/h99/10066353881118/160069_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h69/h96/10066353782814/160069_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h67/h99/10066353848350/160069_main.jpg_146Wx146H"
SEA STAR SMOKED SALMON 200G,Sea star,130.95,سى ستار سالمون مدخن 200ج,سي ستار,أطعمة مجمّدة/سمك ومأكولات بحرية/الأغذية البحرية/المأكولات البحرية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h83/h74/9286503366686/230950_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h40/h7b/9286503170078/230950_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h31/h75/9286503301150/230950_main.jpg_146Wx146H"
ATYAB BEEF KOFTA 350G,Atyab,31.95,اطياب كفتة بقرى 350ج,أطياب,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/الكباب ، الكبة ، تيكا و كرات اللحم/كفتة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h90/he2/9286548586526/332194_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbf/hdb/9286548389918/332194_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/he1/9286548520990/332194_main.jpg_146Wx146H"
SWISS CHOICE CHICKEN SHISH 400G,Swiss choice,60.75,سويس تشويس شيش دجاج 400ج,سويس تشويس,أطعمة مجمّدة/اللحوم والدواجن/الدجاج المجمد&#39;/فخذ الدجاج&#39;,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc2/h0a/10066713608222/318136_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2a/h0e/10066713509918/318136_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h69/h0d/10066713575454/318136_main.jpg_146Wx146H"
DILI ICE CREAM VANILLA MANGO 1L,Dili,24.95,ديلى ايس كريم فانيليا مانجو 1ل,ديلي,أطعمة مجمّدة/بوظة وحلويات/أكواب بوظة/أيس كريم حجم عائلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha0/hc0/9932851544094/349233_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h08/hc4/9932851445790/349233_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf7/hc0/9932851511326/349233_main.jpg_146Wx146H"
AlWatania Chicken Pane - 1Kg,Al watania poultry,78.45,الوطنية دجاج بانية شنتيزل 1ك,دواجن الوطنية,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/دجاج جاهز للطبخ/فيليه دجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfc/hd7/9802362716190/377052_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h65/hdb/9802362617886/377052_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha3/hda/9802362683422/377052_main.jpg_146Wx146H"
AL WATANIA FRIED CH.DRUMSTICK H750G,Al watania poultry,46.80,الوطنية دبوس دجاج مقلى حار750ج,دواجن الوطنية,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/دجاج جاهز للطبخ/دجاج مخبوز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h86/h6b/9286869712926/377068_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb6/h64/9286869516318/377068_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h75/h68/9286869647390/377068_main.jpg_146Wx146H"
Roasty Spicy Chicken Pane - 750gm,Roasty,48.95,روستى دجاج بانية حار 750ج,روستي,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/دجاج جاهز للطبخ/فيليه دجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/ha7/9442522824734/422668_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h58/ha0/9442522628126/422668_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h17/ha4/9442522759198/422668_main.jpg_146Wx146H"
EL MASREYA SHRIMP 80/60 325G,Masreya,99.95,المصرية جمبرى 80/60 325ج,مصرية,أطعمة مجمّدة/سمك ومأكولات بحرية/الأغذية البحرية/الجمبري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc0/h23/9286973390878/446381_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h90/h2a/9286973194270/446381_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h81/h24/9286973325342/446381_main.jpg_146Wx146H"
"Koki Crunchy Fried Chicken Meal, Spicy, 12 Pieces + ...",Koki,72.95,كوكى دجاج كرانشى مقلى حار 12ق+بطاطس,كوكي,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/دجاج جاهز للطبخ/منتجات الخبز الآخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h45/hd5/10067606896670/439289_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/hd8/10067606798366/439289_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9c/hd5/10067606863902/439289_main.jpg_146Wx146H"
MYDIBEL CROQUETTES POTATO 1KG,Mydibel,54.95,مي ديبيل بطاطس كروكيت 1كج,مايديبل,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/بطاطا مقلية وغيرها/البطاطس المقلية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/hf0/10067606077470/442630_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h21/hc4/10067605979166/442630_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h21/hf1/10067606044702/442630_main.jpg_146Wx146H"
AL WATANIA CHICKEN SHAWERMA 400G,Al watania poultry,54.95,الوطنية شاورما دجاج 400ج,دواجن الوطنية,أطعمة مجمّدة/اللحوم والدواجن/الدجاج المجمد&#39;/فيليه الدجاج IQF,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9e/hd3/9286849986590/460096_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcd/hcc/9286849789982/460096_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf0/hd2/9286849921054/460096_main.jpg_146Wx146H"
Halwani Minced Meat - 900 gm,Halwani bros,96.00,حلوانى لحم مفروم 900ج,حلواني إخوان,أطعمة مجمّدة/اللحوم والدواجن/لحم بقر مجمد,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/h8c/9350038945822/161358_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he3/h92/9350038749214/161358_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h11/h8f/9350038880286/161358_main.jpg_146Wx146H"
Almarai Beef Burger - 25 Pieces,Almarai,49.95,المراعى بيف برجر 25ق,المراعي,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/برغر وبطاطس وغيرها/لحم بقر برجر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h11/h2c/10066352734238/228879_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha9/h28/10066352635934/228879_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hba/h2b/10066352701470/228879_main.jpg_146Wx146H"
SWISS CHOICE SMOKED SALMON 200G,Swiss choice,143.95,سويس تشويس سالمون مدخن 200ج,سويس تشويس,أطعمة مجمّدة/سمك ومأكولات بحرية/الأغذية البحرية/المأكولات البحرية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/h69/9286505660446/230947_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7c/h62/9286505463838/230947_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3b/h66/9286505594910/230947_main.jpg_146Wx146H"
ATYAB CHICKEN STRIPS SPICY 400G,Atyab,43.50,اطياب استربس دجاج حار 400ج,أطياب,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/دجاج جاهز للطبخ/منتجات الخبز الآخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc9/h73/9286505988126/298521_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0c/h6d/9286505791518/298521_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1b/h73/9286505922590/298521_main.jpg_146Wx146H"
MEATLAND BEEF BURGER 10P,Meatland,29.25,ميتلند بيف برجر 10ق,ميتلاند,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/برغر وبطاطس وغيرها/لحم بقر برجر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hde/h13/9286826655774/366474_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hae/h1a/9286826459166/366474_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdc/h16/9286826590238/366474_main.jpg_146Wx146H"
FARM FRESH PEAS&CARROTS 400G,Farm fresh,10.45,فارم فريش بسلة وجزر 400ج,فارم فريش,أطعمة مجمّدة/خضار وفواكه/الخضروات المجمدة/البازلاء الخضراء,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6c/h2b/9286981255198/310898_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3d/h32/9286981058590/310898_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7e/h2e/9286981189662/310898_main.jpg_146Wx146H"
Meatland Beef Burger - 25 Pieces,Meatland,57.95,ميتلند بيف برجر 25ق,ميتلاند,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/برغر وبطاطس وغيرها/لحم بقر برجر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h74/hd6/9286837796894/366476_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/hda/9286837600286/366476_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h22/hd7/9286837731358/366476_main.jpg_146Wx146H"
FARM FRESH PEAS 400G,Farm fresh,12.95,فارم فريش بسلة 400ج,فارم فريش,أطعمة مجمّدة/خضار وفواكه/الخضروات المجمدة/البازلاء الخضراء,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h87/h8a/9286980599838/310897_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf4/h8e/9286980403230/310897_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h35/h8b/9286980534302/310897_main.jpg_146Wx146H"
MEATLAND BEEF BURGER 8P,Meatland,24.95,ميتلند بيف برجر 8ق,ميتلاند,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/برغر وبطاطس وغيرها/لحم بقر برجر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h86/h56/9346990440478/366473_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h57/h5d/9346990243870/366473_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h97/h59/9346990374942/366473_main.jpg_146Wx146H"
FARM FRESH OKRA ZERO 400G,Farm fresh,19.75,فارم فريش بامية زيرو 400ج,فارم فريش,أطعمة مجمّدة/خضار وفواكه/الخضروات المجمدة/بامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2b/h09/9286978633758/310894_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfb/h0f/9286978437150/310894_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3b/h0c/9286978568222/310894_main.jpg_146Wx146H"
AMERICANA NO.1 OKRA 400G,Americana,5.50,امريكانا بامية نمرة واحد 400ج,أمريكانا,أطعمة مجمّدة/خضار وفواكه/الخضروات المجمدة/بامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he8/hba/9286946848798/312513_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/hb4/9286946652190/312513_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/heb/hb7/9286946783262/312513_main.jpg_146Wx146H"
OLIO MEAT SAMBOUSEK 240G,Olio,26.45,اوليو سمبوسك لحمة 240ج,أوليو,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/ساموساس ، سبرينغ رولز وفطائر/ساموسا لحم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/hce/9286780977182/383099_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hea/hd4/9286780780574/383099_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdb/hce/9286780911646/383099_main.jpg_146Wx146H"
HALWANI FRIED CHICKEN 12P,Halawani,78.95,حلوانى دجاج مقلى 12ق,حلواني,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/دجاج جاهز للطبخ/منتجات الخبز الآخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/h7b/9802363371550/448258_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9a/h7e/9802363273246/448258_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9c/h7b/9802363338782/448258_main.jpg_146Wx146H"
KING M TORTILLA MEXICAN BREAD 330G,Kingmax,7.95,كنج ام عيش مكسيكى 330ج,كينج ماكس,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/تشاباتي، رابس وبراتا/لفائف,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbb/hbf/9286543015966/12979_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3f/h71/9286542819358/12979_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h12/h75/9286542950430/12979_main.jpg_146Wx146H"
BASMA ARTICHOKES 400G,Basma,19.25,بسمة خرشوف 400ج,بسمة,أطعمة مجمّدة/خضار وفواكه/الخضروات المجمدة/جزر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h84/hef/9374981423134/11664_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1b/hec/9374981324830/11664_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdd/hec/9374981390366/11664_main.jpg_146Wx146H"
Atyab Beef Kofta - 900gm,Atyab,75.95,اطياب كفتة بقرى 900ج,أطياب,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/الكباب ، الكبة ، تيكا و كرات اللحم/كفتة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h00/hd8/9286548258846/332195_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h43/hd1/9286548062238/332195_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h02/hd5/9286548193310/332195_main.jpg_146Wx146H"
SUNBULAH KONAFAH DOUGH 450G,Sunbulah,22.30,السنبلة عجينة كنافة 450ج,سنبلة,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/البيتزا والفطائر والمعجنات/معجنات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h78/h4d/10066416435230/205885_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/h50/10066416336926/205885_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h4d/10066416402462/205885_main.jpg_146Wx146H"
ATYAB CHICKEN WINGS SPICY 700G,Atyab,39.95,اطياب اجنحة دجاج حارة 700ج,أطياب,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/دجاج جاهز للطبخ/دجاج مخبوز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc9/h69/10066712952862/278786_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h31/h6d/10066712854558/278786_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h20/h6a/10066712920094/278786_main.jpg_146Wx146H"
OLIO MINI MOZARELLA FINGERS 295G,Olio,48.75,اوليو اصابع موزاريل مينى 295ج,أوليو,أطعمة مجمّدة/الوجبات الجاهزة والمقبلات/ساموساس ، سبرينغ رولز وفطائر/مقبلات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf8/hd0/9286894944286/427687_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/hca/9286894747678/427687_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he7/hcd/9286894878750/427687_main.jpg_146Wx146H"
