Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
Red Onions,,11.95,بصل احمر,,أطعمة طازجة/الخضار والفواكه/خضروات/البصل والشالوت,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h87/h6b/10065918525470/32762_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/h68/10065918427166/32762_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he0/h68/10065918492702/32762_main.jpg_146Wx146H"
Carrots,,7.95,جزر,,أطعمة طازجة/الخضار والفواكه/خضروات/جزر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf0/hbd/10065914363934/32634_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h88/hba/10065914265630/32634_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9a/hbd/10065914331166/32634_main.jpg_146Wx146H"
Adalia Lemons,,17.95,ليمون اضاليا,,أطعمة طازجة/الخضار والفواكه/الفاكهة/ليمون حامض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h82/hc7/10065915838494/32485_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd7/hca/10065915740190/32485_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd9/hc7/10065915805726/32485_main.jpg_146Wx146H"
PANDA ISTANBOLY CHEESE 500G,Panda,11.50,باندا جبنة اسطنبولى 500ج,باندا,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن أبيض وفيتا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb6/ha9/9286455853086/11571_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h86/hb0/9286455656478/11571_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc7/hac/9286455787550/11571_main.jpg_146Wx146H"
Pinnar Labneh,,139.95,بينار لبنة,,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/لبنة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/h17/9294283374622/30646_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1c/h1e/9294283178014/30646_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0d/h18/9294283309086/30646_main.jpg_146Wx146H"
ZANETTI GRANA PADANO CHEESE 150G,Zanetti,66.95,زانيتى جبنة جرانا بادانو 150 ج,زانيتي,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبنة إيطالية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb3/h90/10066389270558/121685_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1a/h94/10066389172254/121685_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1d/h91/10066389237790/121685_main.jpg_146Wx146H"
Sweet Potatoes,,9.95,بطاطا,,أطعمة طازجة/الخضار والفواكه/خضروات/البطاطس,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haf/h57/10065913479198/32882_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5a/h54/10065913380894/32882_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h58/h57/10065913446430/32882_main.jpg_146Wx146H"
FRISEEE,,7.45,خس  فريزيه,,أطعمة طازجة/الخضار والفواكه/خضروات/سلطة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5a/h8a/9342529634334/32583_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2b/h91/9342529437726/32583_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6c/h8d/9342529568798/32583_main.jpg_146Wx146H"
OLD AMSTERDAM CHEESE 250G,Old amsterdam,173.95,اولد امستردام جبن 250ج,أولد أمستردام,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبنة هولندا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8d/h8e/10066366136350/196619_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h25/h8b/10066366038046/196619_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h36/h8e/10066366103582/196619_main.jpg_146Wx146H"
Oranges For Juice - 6.5 Kg,,53.95,كرتونه برتقال عصير 6.5 ك,,أطعمة طازجة/الخضار والفواكه/الفاكهة/البرتقال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h24/hbf/9956746199070/74803_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb1/hf1/9956745936926/74803_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd2/hbf/9956746133534/74803_main.jpg_146Wx146H"
BASHAYER WHITE EGGS 6P,Bashaer,13.45,بشاير بيض ابيض 6ق,بشائر,أطعمة طازجة/منتجات الألبان والبيض/بيض/بيض ابيض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h60/h46/9286529908766/228265_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1d/h4d/9286529712158/228265_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/h49/9286529843230/228265_main.jpg_146Wx146H"
ALAHMADEIH WHITE EGGS 30P,Al ahmedeih,60.95,الحمدية بيض ابيض 30ق,الأحمدية,أطعمة طازجة/منتجات الألبان والبيض/بيض/بيض ابيض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h78/h40/9331179192350/92223_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he0/h43/9331179094046/92223_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he2/h40/9331179159582/92223_main.jpg_146Wx146H"
President Spread Romy Cheese - 500 gm,President,61.45,بريزيدن جبنة رومي سبريد 500ج,بريزدنت,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن جاهز وقابل للدهن,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hff/h63/9286461095966/211950_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h84/h15/9286460899358/211950_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h51/h63/9286461030430/211950_main.jpg_146Wx146H"
Romy Extra Cheese,,109.95,جبنة رومى ايكسترا,,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبنة محلية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hef/h90/9342522621982/301140_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/h8a/9342522425374/301140_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hde/h8d/9342522556446/301140_main.jpg_146Wx146H"
Dina Farms Full Cream Milk - 400ml,Dina farms,7.95,مزارع دينا لبن كامل الدسم 400مل,دينا فارمز,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd8/hdd/9286564642846/325602_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h08/hd7/9286564446238/325602_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc7/hda/9286564577310/325602_main.jpg_146Wx146H"
Rosita Potato Chips,,6.95,بطاطس  شيبسي,,أطعمة طازجة/الخضار والفواكه/خضروات/البطاطس,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he9/had/10066710331422/311739_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h81/haa/10066710233118/311739_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2f/hab/10066710298654/311739_main.jpg_146Wx146H"
JUHAYNA NATURAL YOGHURT 2K,Juhayna,45.95,جهينه زبادى طبيعي 2ك,جهينة,أطعمة طازجة/منتجات الألبان والبيض/الزبادي/الزبادي العادي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h43/hc2/9802359799838/250617_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h48/hc3/9802359701534/250617_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h99/hc2/9802359767070/250617_main.jpg_146Wx146H"
Panda Spread Cheddar Cheese - 240 gm,Anchor,27.50,باندا جبنة سبريد شيدر 240ج,آنكور,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن جاهز وقابل للدهن,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h42/hbe/9286463389726/278407_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hff/hc4/9286463193118/278407_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf0/hbe/9286463324190/278407_main.jpg_146Wx146H"
ARAB DAIRY TRIANGLE CHEESE 16P,Arab dairy,9.50,اراب ديرى جبنة مثلثات 16ق,أراب ديري,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن جاهز وقابل للدهن,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h70/ha7/10066710167582/331136_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h08/ha4/10066710069278/331136_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h19/ha7/10066710134814/331136_main.jpg_146Wx146H"
Domty Grated Mozzarella Cheese - 200gm,Domty,21.95,دومتى جبنة موتزاريل مبشور 200ج,دومتي,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبنة مبشورة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9e/h7b/9802648977438/285319_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h06/h7f/9802648879134/285319_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf5/h7b/9802648944670/285319_main.jpg_146Wx146H"
DOMTY ISTANBULI CHEESE 125GM,Domty,4.20,دومتى جبن اسطنبولى 125جم,دومتي,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن أبيض وفيتا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdd/h02/9802356817950/299774_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8a/h00/9802356719646/299774_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h37/h00/9802356785182/299774_main.jpg_146Wx146H"
Cheesa Edam Cheese,,119.95,تشيزا جبن ايدام,,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبنة هولندا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haf/h23/9342444699678/279632_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb4/h24/9342444601374/279632_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h06/h24/9342444666910/279632_main.jpg_146Wx146H"
Greenland Cream Cheese - 250 gm,Greenland,7.35,جرين لند جبنة فيتا قشطة 250ج,جرينلاند,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن أبيض وفيتا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4f/h86/9286956351518/268674_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/h8d/9286956154910/268674_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h60/h89/9286956285982/268674_main.jpg_146Wx146H"
RUDE HEALTH ALMOND MILK 1L,Rude health,128.95,روود هيلث لبن لوز 1ل,رود هلث,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب اللوز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/h30/10072028119070/509753_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h75/h2d/10072028020766/509753_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h23/h2e/10072028086302/509753_main.jpg_146Wx146H"
FRETZEL STICKS W TOMATOES 210G,,10.50,فرتزل ستيكس طماطم210ج,,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf8/h8f/10072032411678/510320_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h90/h8c/10072032313374/510320_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3e/h8d/10072032378910/510320_main.jpg_146Wx146H"
Red Radish,,3.95,فجل احمر,,أطعمة طازجة/الخضار والفواكه/خضروات/سلطة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/h16/10065920458782/32598_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h92/h1c/10065920294942/32598_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h83/h16/10065920426014/32598_main.jpg_146Wx146H"
PANDA FETA CHEESE 500G,Panda,11.50,باندا جبنة فيتا 500ج,باندا,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن أبيض وفيتا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6d/h18/9802649796638/11559_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd5/h1b/9802649698334/11559_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc5/h18/9802649763870/11559_main.jpg_146Wx146H"
KIRI SQUARED CHEESE 6P,Kiri,18.45,كيرى جبنة مربعات 6ق,كيري,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن جاهز وقابل للدهن,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/hc1/9286447005726/11714_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcc/hef/9286446809118/11714_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9e/hf3/9286446940190/11714_main.jpg_146Wx146H"
LABANITA RAYEB MILK 900M,Labanita,14.75,لبنيتا لبن رايب 900م,لبنيتا,أطعمة طازجة/منتجات الألبان والبيض/الزبادي/زبادي للشرب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcf/hd9/9286580764702/32967_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hff/hd2/9286580568094/32967_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbe/hd6/9286580699166/32967_main.jpg_146Wx146H"
Domty feta Cheese - 500 gm,Domty,15.45,دومتى جبنة فيتا 500ج,دومتي,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن أبيض وفيتا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha8/h5f/9802357473310/36598_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h40/h5c/9802357375006/36598_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h51/h5f/9802357440542/36598_main.jpg_146Wx146H"
Zabado Peach Yoghurt Drink - 440ml,Juhayna,6.45,زبادو مشروب زبادى خوخ 440م,جهينة,أطعمة طازجة/منتجات الألبان والبيض/الزبادي/زبادي للشرب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/h6a/10065916493854/70082_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/h6e/10065916395550/70082_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0e/h6b/10065916461086/70082_main.jpg_146Wx146H"
NESTLE 0%FAT YOGHURT 105G,Nestle,3.45,نستله زبادى 0% دهون 105ج,نستله,أطعمة طازجة/منتجات الألبان والبيض/الزبادي/زبادي قليلة الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd9/h02/9286554157086/13139_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h42/h51/9286553960478/13139_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd8/h05/9286554091550/13139_main.jpg_146Wx146H"
Greenland Feta Cheese - 500gm,Greenland,9.95,جرين لند جبنة فيتا 500ج,جرينلاند,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن أبيض وفيتا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h48/hf8/10065545461790/12848_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he0/hf4/10065545363486/12848_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdf/hf7/10065545429022/12848_main.jpg_146Wx146H"
JUHAYNA RAYEB MILK 1L,Juhayna,15.75,جهينه لبن رايب 1ل,جهينة,أطعمة طازجة/منتجات الألبان والبيض/الزبادي/زبادي للشرب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h87/h6b/9286539083806/12754_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0b/h1d/9286538887198/12754_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/h6a/9286539018270/12754_main.jpg_146Wx146H"
Domty Talaga Cheese - 900gm,Domty,50.95,دومتى جبن ثلجة 900ج,دومتي,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن أبيض وفيتا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h20/hcc/9286519095326/11832_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha4/h7d/9286518898718/11832_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/hcb/9286519029790/11832_main.jpg_146Wx146H"
PRESIDENT SQUARE CHEESE 8P,President,19.95,بريذيدن جبنة مربعات 8ق,بريزدنت,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن جاهز وقابل للدهن,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6b/h99/9666870542366/12636_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3c/ha0/9666870345758/12636_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7d/h9c/9666870476830/12636_main.jpg_146Wx146H"
Mixed Bell Peppers - 500gm,,22.95,فلفل مشكل 500جم,,أطعمة طازجة/الخضار والفواكه/خضروات/الفليفلة والفلفل الحار,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/h96/9342470258718/32528_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h90/h8f/9342470062110/32528_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4f/h93/9342470193182/32528_main.jpg_146Wx146H"
Nestle Mango Yoghurt - 105 gm,Nestle,4.40,نستلة زبادى مانجو 105ج,نستله,أطعمة طازجة/منتجات الألبان والبيض/الزبادي/زبادي منكهة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h31/h42/9738138583070/13141_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h99/h45/9738138484766/13141_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h88/h42/9738138550302/13141_main.jpg_146Wx146H"
La Vache Qui Eit Triangle Cheese - 32 Pieces...,Vqr,50.30,لفاش كيرى جبنة مثلثات 32ق,في كيو آر,أطعمة طازجة/منتجات الألبان والبيض/جبنة و لبنة/جبن جاهز وقابل للدهن,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/h02/10038636642334/11709_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h93/h05/10038636544030/11709_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h96/h02/10038636609566/11709_main.jpg_146Wx146H"
White Cabbage,,4.95,كرنب ابيض,,أطعمة طازجة/الخضار والفواكه/خضروات/الملفوف وغيرها من الطهي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3d/had/9342593794078/32601_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6c/ha6/9342593597470/32601_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7b/hac/9342593728542/32601_main.jpg_146Wx146H"
Juhayna Rayeb Milk - 440ml,Juhayna,6.45,جهينه لبن رايب 440م,جهينة,أطعمة طازجة/منتجات الألبان والبيض/الزبادي/زبادي للشرب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h10/h34/9792550404126/12755_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha7/h30/9792550305822/12755_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h69/h31/9792550371358/12755_main.jpg_146Wx146H"
Watermelon,,8.95,بطيخ,,أطعمة طازجة/الخضار والفواكه/الفاكهة/شمام,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h21/h01/10065917476894/32553_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h89/h04/10065917378590/32553_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h77/h01/10065917444126/32553_main.jpg_146Wx146H"
Tamarind - 400gm,,20.50,400تمر هندي ج,,أطعمة طازجة/الأطعمة المبردة/المأكولات البحرية والكافيار/جاهز للاكل..,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/hda/10129699242014/37673_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he4/hd6/10129699143710/37673_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he3/hd9/10129699209246/37673_main.jpg_146Wx146H"
